Genome	Antigen_class	Antigen	Num_data	ID
ce10	TFs and others	efl-1	18	SRX059252,SRX059253,SRX146419,SRX146420,SRX146460,SRX146461,SRX2576626,SRX2576627,SRX2576628,SRX2576629,SRX2576630,SRX2576631,SRX331106,SRX331108,SRX467177,SRX467179,SRX515120,SRX515121
ce10	TFs and others	egl-27	4	SRX044007,SRX044008,SRX044009,SRX044010
ce10	TFs and others	egl-5	9	SRX054303,SRX054304,SRX054305,SRX054306,SRX054307,SRX054308,SRX054309,SRX054310,SRX054311
ce10	TFs and others	elt-1	4	SRX277035,SRX277036,SRX331158,SRX331160
ce10	TFs and others	elt-2	3	SRX1132912,SRX1132916,SRX1132919
ce10	TFs and others	elt-3	6	SRX043999,SRX044000,SRX044001,SRX044002,SRX277051,SRX277052
ce10	TFs and others	eor-1	4	SRX065681,SRX065682,SRX146500,SRX146501
ce10	TFs and others	epc-1	2	SRX059246,SRX059248
ce10	TFs and others	Epitope tags	10	SRX3923759,SRX3923760,SRX3923761,SRX4419812,SRX4419814,SRX5073497,SRX5073498,SRX5073499,SRX5073500,SRX7175088
ce10	TFs and others	F16B12.6	2	SRX146516,SRX146517
ce10	TFs and others	F23B12.7	2	SRX331306,SRX331308
ce10	TFs and others	fkh-10	4	SRX331246,SRX331248,SRX331250,SRX331252
ce10	TFs and others	fkh-2	2	SRX331046,SRX331048
ce10	TFs and others	fos-1	8	SRX065660,SRX065661,SRX120286,SRX120287,SRX147617,SRX147618,SRX147621,SRX147622
ce10	TFs and others	GFP	93	SRX002673,SRX002675,SRX003830,SRX003832,SRX015093,SRX015094,SRX015096,SRX015098,SRX015100,SRX015102,SRX080059,SRX080061,SRX080063,SRX080065,SRX080067,SRX080068,SRX080070,SRX080072,SRX080074,SRX080076,SRX080078,SRX080080,SRX080082,SRX080084,SRX080085,SRX080087,SRX080088,SRX080090,SRX080092,SRX080094,SRX080096,SRX080098,SRX080100,SRX080102,SRX080104,SRX080106,SRX1769982,SRX1769983,SRX1769984,SRX1769985,SRX1769990,SRX1769991,SRX1769992,SRX1769993,SRX245912,SRX245913,SRX245914,SRX245915,SRX245916,SRX245917,SRX2582951,SRX2582953,SRX2965737,SRX2965738,SRX2965739,SRX2965740,SRX3058057,SRX3058058,SRX335101,SRX335102,SRX3923762,SRX395521,SRX395522,SRX395523,SRX395524,SRX395525,SRX395526,SRX395527,SRX395528,SRX395529,SRX395530,SRX4626826,SRX4626827,SRX4626828,SRX4626829,SRX4626830,SRX4626831,SRX4626832,SRX4626833,SRX4626834,SRX4626835,SRX4626836,SRX4626837,SRX4626838,SRX4626839,SRX560681,SRX560682,SRX5709762,SRX5709763,SRX5709764,SRX5709768,SRX5709769,SRX5709770
ce10	TFs and others	gmeb-1	2	SRX065677,SRX065678
ce10	TFs and others	ham-1	5	SRX331070,SRX331072,SRX331148,SRX331150,SRX331152
ce10	TFs and others	hcp-4	2	SRX466587,SRX466588
ce10	TFs and others	hcp-6	5	SRX257665,SRX257666,SRX257667,SRX257668,SRX257669
ce10	TFs and others	hda-1	4	SRX4107872,SRX4107873,SRX4107874,SRX4107875
ce10	TFs and others	him-3	2	SRX494923,SRX494926
ce10	TFs and others	him-8	2	SRX466575,SRX466576
ce10	TFs and others	hlh-1	4	SRX043855,SRX043856,SRX043857,SRX043858
ce10	TFs and others	hlh-30	4	SRX331310,SRX331312,SRX331314,SRX331316
ce10	TFs and others	hpl-2	14	SRX2202779,SRX2202780,SRX234924,SRX234925,SRX2985927,SRX2985928,SRX2985929,SRX2985930,SRX331118,SRX331120,SRX466579,SRX466580,SRX467092,SRX467094
ce10	TFs and others	htp-3	2	SRX495063,SRX495064
ce10	TFs and others	imb-1	4	SRX208763,SRX208764,SRX495047,SRX495048
ce10	TFs and others	jun-1	6	SRX276907,SRX276908,SRX277022,SRX277023,SRX277026,SRX277027
ce10	TFs and others	kle-2	12	SRX257673,SRX257674,SRX257675,SRX312079,SRX312080,SRX330983,SRX330984,SRX330985,SRX330986,SRX466583,SRX466584,SRX494889
ce10	TFs and others	lem-2	16	SRX027098,SRX1353663,SRX1353664,SRX1353665,SRX1353666,SRX1353667,SRX1353668,SRX4996803,SRX4996804,SRX4996805,SRX4996806,SRX4996807,SRX4996808,SRX4996809,SRX4996810,SRX4996811
ce10	TFs and others	let-418	4	SRX2202781,SRX2202782,SRX494956,SRX494957
ce10	TFs and others	let-607	3	SRX1949396,SRX1949397,SRX1949398
ce10	TFs and others	lin-11	4	SRX043847,SRX043848,SRX043849,SRX043850
ce10	TFs and others	lin-13	12	SRX043995,SRX043996,SRX043997,SRX043998,SRX2202783,SRX2202784,SRX277088,SRX277089,SRX277092,SRX277093,SRX277096,SRX277097
ce10	TFs and others	lin-15B	8	SRX043987,SRX043988,SRX043989,SRX043990,SRX146489,SRX146490,SRX233453,SRX233454
ce10	TFs and others	lin-35	14	SRX059240,SRX059241,SRX233461,SRX233462,SRX235168,SRX235169,SRX2576632,SRX2576633,SRX2576634,SRX2576635,SRX331086,SRX331088,SRX331114,SRX331116
ce10	TFs and others	lin-37	8	SRX059230,SRX059231,SRX2576642,SRX2576643,SRX2576644,SRX2576645,SRX529220,SRX529221
ce10	TFs and others	lin-39	10	SRX044021,SRX044022,SRX044023,SRX044024,SRX331210,SRX331212,SRX331214,SRX331216,SRX331258,SRX331260
ce10	TFs and others	lin-42	1	SRX560683
ce10	TFs and others	lin-52	8	SRX059226,SRX059227,SRX2576646,SRX2576647,SRX2576648,SRX2576649,SRX2576650,SRX2576651
ce10	TFs and others	lin-53	2	SRX059250,SRX059251
ce10	TFs and others	lin-54	8	SRX059232,SRX059233,SRX2576652,SRX2576653,SRX2576654,SRX2576655,SRX2576656,SRX2576657
ce10	TFs and others	lin-61	4	SRX2202785,SRX2202786,SRX331343,SRX331344
ce10	TFs and others	lin-9	8	SRX059234,SRX059235,SRX2576636,SRX2576637,SRX2576638,SRX2576639,SRX2576640,SRX2576641
ce10	TFs and others	lsy-2	10	SRX277075,SRX277076,SRX277079,SRX277080,SRX331162,SRX331164,SRX331166,SRX331168,SRX331170,SRX331172
ce10	TFs and others	mab-5	6	SRX005637,SRX005639,SRX331154,SRX331156,SRX331286,SRX331288
ce10	TFs and others	mau-2	2	SRX495055,SRX495056
ce10	TFs and others	mdl-1	4	SRX043983,SRX043984,SRX043985,SRX043986
ce10	TFs and others	mdt-15	2	SRX5020776,SRX5020777
ce10	TFs and others	med-1	2	SRX331318,SRX331320
ce10	TFs and others	mef-2	2	SRX147613,SRX147614
ce10	TFs and others	mep-1	4	SRX043979,SRX043980,SRX043981,SRX043982
ce10	TFs and others	met-2	2	SRX2202787,SRX2202788
ce10	TFs and others	mis-12	2	SRX331355,SRX331356
ce10	TFs and others	mix-1	7	SRX257676,SRX257677,SRX257678,SRX257679,SRX257680,SRX495023,SRX495024
ce10	TFs and others	mml-1	2	SRX331050,SRX331052
ce10	TFs and others	mre-11	4	SRX494864,SRX494867,SRX494868,SRX494877
ce10	TFs and others	mrg-1	17	SRX3733151,SRX3733152,SRX3733153,SRX3733154,SRX3733155,SRX3733156,SRX3733157,SRX3733158,SRX3733159,SRX3733160,SRX3733161,SRX3733162,SRX466571,SRX466572,SRX494887,SRX494920,SRX494921
ce10	TFs and others	msh-5	2	SRX494873,SRX494874
ce10	TFs and others	nfya-1	6	SRX331322,SRX331324,SRX331326,SRX331328,SRX331330,SRX331332
ce10	TFs and others	nhr-10	2	SRX277063,SRX277064
ce10	TFs and others	nhr-11	10	SRX146504,SRX146505,SRX331202,SRX331204,SRX331206,SRX331208,SRX331230,SRX331232,SRX331234,SRX331236
ce10	TFs and others	nhr-116	4	SRX147641,SRX147642,SRX234920,SRX234921
ce10	TFs and others	nhr-12	6	SRX277055,SRX277056,SRX277084,SRX277085,SRX331090,SRX331092
ce10	TFs and others	nhr-129	2	SRX331098,SRX331100
ce10	TFs and others	nhr-21	2	SRX277104,SRX277105
ce10	TFs and others	nhr-2	2	SRX331242,SRX331244
ce10	TFs and others	nhr-23	4	SRX277039,SRX277040,SRX331132,SRX331134
ce10	TFs and others	nhr-237	7	SRX331174,SRX331176,SRX331178,SRX331180,SRX331182,SRX331186,SRX331188
ce10	TFs and others	nhr-25	3	SRX331122,SRX331124,SRX331126
ce10	TFs and others	nhr-28	8	SRX065656,SRX065657,SRX065725,SRX065726,SRX331226,SRX331228,SRX331238,SRX331240
ce10	TFs and others	nhr-67	2	SRX331254,SRX331256
ce10	TFs and others	nhr-6	8	SRX043859,SRX043860,SRX043861,SRX043862,SRX065689,SRX065690,SRX331128,SRX331130
ce10	TFs and others	nhr-76	4	SRX276919,SRX276920,SRX331054,SRX331056
ce10	TFs and others	nhr-77	8	SRX147629,SRX147630,SRX147633,SRX147634,SRX147637,SRX147638,SRX233457,SRX233458
ce10	TFs and others	npp-13	1	SRX208767
ce10	TFs and others	npp-3	3	SRX208768,SRX208769,SRX208770
ce10	TFs and others	OEF-1	3	SRX3411419,SRX3411420,SRX3411421
ce10	TFs and others	pax-1	2	SRX331190,SRX331192
ce10	TFs and others	peb-1	2	SRX331144,SRX331146
ce10	TFs and others	pes-1	9	SRX054258,SRX054259,SRX054260,SRX054261,SRX054262,SRX054263,SRX054264,SRX054265,SRX054266
ce10	TFs and others	pha-4	29	SRX043975,SRX043976,SRX043977,SRX043978,SRX054205,SRX054206,SRX054207,SRX054208,SRX054209,SRX054210,SRX054211,SRX054253,SRX054254,SRX054255,SRX054256,SRX054257,SRX065628,SRX065629,SRX331058,SRX331060,SRX331262,SRX331264,SRX331266,SRX5020784,SRX5020785,SRX5020786,SRX5020787,SRX5020788,SRX5020789
ce10	TFs and others	pqm-1	4	SRX044015,SRX044016,SRX044017,SRX044018
ce10	TFs and others	pqn-85	14	SRX257681,SRX257682,SRX257683,SRX257684,SRX257685,SRX312081,SRX495051,SRX495052,SRX5020778,SRX5020779,SRX5020780,SRX5020781,SRX5020782,SRX5020783
ce10	TFs and others	pros-1	2	SRX146415,SRX146416
ce10	TFs and others	R02D3.7	6	SRX065721,SRX065722,SRX233449,SRX233450,SRX331066,SRX331068
ce10	TFs and others	rec-8	6	SRX494900,SRX494901,SRX495067,SRX495068,SRX495071,SRX495072
ce10	TFs and others	sax-3	8	SRX147625,SRX147626,SRX233695,SRX233696,SRX234912,SRX234913,SRX234916,SRX234917
ce10	TFs and others	scc-1	2	SRX466568,SRX494861
ce10	TFs and others	sdc-1	2	SRX495019,SRX495020
ce10	TFs and others	sdc-2	10	SRX2228847,SRX2228848,SRX2228849,SRX2228850,SRX2228851,SRX2228873,SRX2228874,SRX2228875,SRX2228876,SRX2228877
ce10	TFs and others	sdc-3	19	SRX059242,SRX059243,SRX2228852,SRX2228853,SRX2228854,SRX2228855,SRX2228856,SRX2228881,SRX2228882,SRX2228883,SRX2228884,SRX5020759,SRX5020760,SRX5545238,SRX5545241,SRX5545244,SRX5545246,SRX657409,SRX657411
ce10	TFs and others	sea-2	2	SRX146506,SRX146507
ce10	TFs and others	sem-4	2	SRX331110,SRX331112
ce10	TFs and others	set-26	2	SRX2965735,SRX2965736
ce10	TFs and others	set-9	2	SRX2965733,SRX2965734
ce10	TFs and others	sin-3	6	SRX4107868,SRX4107869,SRX4107870,SRX4107871,SRX4107876,SRX4107877
ce10	TFs and others	skn-1	8	SRX044011,SRX044012,SRX044013,SRX044014,SRX277030,SRX277031,SRX331136,SRX331138
ce10	TFs and others	sma-9	2	SRX331094,SRX331096
ce10	TFs and others	smc-4	4	SRX257686,SRX257687,SRX257688,SRX494996
ce10	TFs and others	smc-6	2	SRX495083,SRX495084
ce10	TFs and others	snpc-4	14	SRX043971,SRX043972,SRX043973,SRX043974,SRX118221,SRX118222,SRX146520,SRX146521,SRX331062,SRX331064,SRX331102,SRX331104,SRX331282,SRX331284
ce10	TFs and others	sptf-1	2	SRX235172,SRX235173
ce10	TFs and others	taf-1	2	SRX495035,SRX495036
ce10	TFs and others	tbp-1	6	SRX208775,SRX208776,SRX208777,SRX208778,SRX494999,SRX495000
ce10	TFs and others	tftc-3	2	SRX059267,SRX059268
ce10	TFs and others	tftc-5	2	SRX059269,SRX059270
ce10	TFs and others	tlp-1	2	SRX065624,SRX065625
ce10	TFs and others	tra-1	10	SRX323677,SRX323678,SRX323680,SRX323682,SRX323683,SRX323684,SRX323686,SRX323688,SRX323689,SRX323690
ce10	TFs and others	unc-130	4	SRX043851,SRX043852,SRX043853,SRX043854
ce10	TFs and others	unc-39	4	SRX277043,SRX277044,SRX277047,SRX277048
ce10	TFs and others	unc-55	3	SRX331272,SRX331274,SRX331276
ce10	TFs and others	unc-62	12	SRX065652,SRX065653,SRX065664,SRX065665,SRX065685,SRX065686,SRX151402,SRX151403,SRX331218,SRX331220,SRX331222,SRX331224
ce10	TFs and others	W03F9.2	2	SRX065632,SRX065633
ce10	TFs and others	zag-1	8	SRX065644,SRX065645,SRX065693,SRX065694,SRX065697,SRX065698,SRX151406,SRX151407
ce10	TFs and others	zfp-1	2	SRX494988,SRX494989
ce10	TFs and others	zhp-3	4	SRX494884,SRX494885,SRX494904,SRX494905
ce10	TFs and others	zim-1	2	SRX494908,SRX494909
ce10	TFs and others	zim-3	2	SRX494896,SRX494897
ce10	TFs and others	zip-2	2	SRX331294,SRX331296
ce10	TFs and others	zip-8	2	SRX331140,SRX331142
ce10	TFs and others	ztf-11	6	SRX276911,SRX276912,SRX276915,SRX276916,SRX331290,SRX331292
ce10	TFs and others	ztf-4	6	SRX065636,SRX065637,SRX277059,SRX277060,SRX277100,SRX277101
ce10	TFs and others	ztf-7	2	SRX065640,SRX065641
ce10	Unclassified	linOth@dpl-1	3	SRX2576620,SRX2576621,SRX2576622
ce10	Unclassified	Unclassified	179	ERX1999196,ERX1999197,ERX1999198,SRX059247,SRX059249,SRX105309,SRX105310,SRX105311,SRX105312,SRX105313,SRX1078705,SRX1078706,SRX1078707,SRX1078708,SRX1078709,SRX1078710,SRX1078711,SRX1078712,SRX1078713,SRX1078714,SRX1078715,SRX1078716,SRX1078717,SRX1078718,SRX1078719,SRX1078720,SRX1078721,SRX1078722,SRX1078723,SRX1078724,SRX1078725,SRX1078726,SRX1078727,SRX1078728,SRX1078729,SRX1078730,SRX1078731,SRX1078732,SRX1674086,SRX1674087,SRX1674088,SRX1674089,SRX1674091,SRX1674092,SRX1674095,SRX1674096,SRX1674097,SRX1844113,SRX1844114,SRX1936233,SRX1936234,SRX1936235,SRX1936236,SRX1936237,SRX1936238,SRX1936239,SRX1936240,SRX1936241,SRX1936242,SRX1936243,SRX1936244,SRX2543050,SRX2543051,SRX2543052,SRX2543053,SRX2543054,SRX2543055,SRX2543056,SRX2543057,SRX2543058,SRX2543059,SRX2543060,SRX2543061,SRX257692,SRX257693,SRX257694,SRX257695,SRX257696,SRX257697,SRX257698,SRX257699,SRX257700,SRX257701,SRX257702,SRX257703,SRX257704,SRX257705,SRX257706,SRX257707,SRX257708,SRX257709,SRX2582952,SRX2582954,SRX2737086,SRX2737087,SRX2737088,SRX2737089,SRX2737090,SRX2737091,SRX2737092,SRX2737093,SRX2958247,SRX2958248,SRX2958249,SRX2978695,SRX2978696,SRX2978697,SRX2978698,SRX2978699,SRX2978700,SRX2978701,SRX2978702,SRX2978703,SRX2978704,SRX2978705,SRX2978706,SRX2978707,SRX2978708,SRX2978709,SRX2978710,SRX3043411,SRX3043412,SRX3043413,SRX3043414,SRX3043415,SRX3043416,SRX3043421,SRX3043422,SRX3104605,SRX3104606,SRX3104607,SRX3104608,SRX3104609,SRX3104610,SRX3104611,SRX3104612,SRX312082,SRX312083,SRX3862408,SRX3862409,SRX3862410,SRX3862411,SRX3862412,SRX3862413,SRX3862414,SRX3862415,SRX3862416,SRX3862417,SRX3862418,SRX3883435,SRX3883436,SRX3883437,SRX3883438,SRX3883439,SRX4029333,SRX4029334,SRX4029335,SRX4456922,SRX4456923,SRX4456924,SRX4456925,SRX4456926,SRX4456927,SRX4456928,SRX4456929,SRX4456930,SRX4456931,SRX4456932,SRX657408,SRX657410,SRX707297,SRX707298,SRX707299,SRX997747,SRX997748,SRX997749,SRX997750,SRX997751,SRX997752
dm3	DNase-seq	DNase-Seq	42	ERX2145594,ERX2145595,ERX2145596,SRX020691,SRX020692,SRX020693,SRX020694,SRX020695,SRX020696,SRX020697,SRX020698,SRX020699,SRX020700,SRX041410,SRX187079,SRX187080,SRX187081,SRX187082,SRX187083,SRX187084,SRX3145609,SRX3145610,SRX3145611,SRX3145612,SRX3145613,SRX3145614,SRX3145615,SRX3145616,SRX3145617,SRX3145618,SRX3145629,SRX3145630,SRX3145635,SRX3145638,SRX3145639,SRX3145640,SRX3145641,SRX3145642,SRX3145643,SRX3404055,SRX3404056,SRX3404057
dm3	Histone	H1	16	SRX1760697,SRX1760698,SRX1760707,SRX1760708,SRX1760711,SRX1760712,SRX287755,SRX287756,SRX287933,SRX287934,SRX287935,SRX287936,SRX2998859,SRX2998860,SRX318784,SRX318785
dm3	Histone	H2AK118ub	3	SRX699105,SRX699106,SRX699116
dm3	Histone	H2AK119ub1	65	SRX4650731,SRX4650732,SRX4650733,SRX4650734,SRX4650735,SRX4650736,SRX4650743,SRX4650744,SRX4650745,SRX4650746,SRX4650747,SRX4650748,SRX4650761,SRX4650762,SRX4650763,SRX4650764,SRX4650769,SRX4650770,SRX4650771,SRX4650772,SRX4650773,SRX4650774,SRX4650775,SRX4650776,SRX4650785,SRX4650786,SRX4650787,SRX4650788,SRX4650789,SRX4650790,SRX4650797,SRX4650798,SRX4650799,SRX4650800,SRX4650801,SRX4650802,SRX4650815,SRX4650816,SRX4650817,SRX4650818,SRX4650819,SRX4650820,SRX4650833,SRX4650834,SRX4650835,SRX4650836,SRX4650837,SRX4650838,SRX4650857,SRX4650858,SRX4650859,SRX4650860,SRX4650862,SRX4650875,SRX4650876,SRX4650877,SRX4650878,SRX4650879,SRX4650880,SRX4650893,SRX4650894,SRX4650895,SRX4650896,SRX4650897,SRX4650898
dm3	Histone	H2A.V	86	SRX019952,SRX019953,SRX019955,SRX019957,SRX019958,SRX1299941,SRX1299942,SRX1299943,SRX1299944,SRX2010899,SRX2831138,SRX2831140,SRX2831142,SRX2831144,SRX287723,SRX287724,SRX287760,SRX287761,SRX287762,SRX287939,SRX287940,SRX326989,SRX326993,SRX326997,SRX3981609,SRX3981610,SRX3981611,SRX3981612,SRX3981613,SRX3981614,SRX3981615,SRX3981616,SRX3981617,SRX3981618,SRX3981619,SRX3981620,SRX3981621,SRX3981622,SRX3981623,SRX3981624,SRX3981625,SRX3981626,SRX3981627,SRX3981628,SRX467113,SRX467114,SRX467117,SRX467118,SRX490730,SRX490733,SRX5360566,SRX5360567,SRX5360570,SRX5360571,SRX5360573,SRX5360574,SRX5360575,SRX5360576,SRX5360577,SRX5360578,SRX5360579,SRX5360580,SRX5360581,SRX5360582,SRX5360583,SRX5360584,SRX5360585,SRX5360586,SRX5360588,SRX5360589,SRX5360592,SRX5360593,SRX5360599,SRX5360600,SRX5360601,SRX5360602,SRX643410,SRX643411,SRX643412,SRX643413,SRX643414,SRX643415,SRX914959,SRX914961,SRX914963,SRX914965
dm3	Histone	H2A.VS137ph	8	SRX914952,SRX914954,SRX914956,SRX914958,SRX914960,SRX914962,SRX914964,SRX914966
dm3	Histone	H2B	5	SRX3159465,SRX3159466,SRX3159481,SRX3159482,SRX3159483
dm3	Histone	H2Bub	13	SRX2559032,SRX287766,SRX287767,SRX287768,SRX287771,SRX287772,SRX3159473,SRX3159474,SRX3159490,SRX3159491,SRX3159492,SRX331367,SRX331368
dm3	Histone	H3.3	1	SRX2559031
dm3	Histone	H3	67	ERX011407,ERX011408,SRX104969,SRX104970,SRX104979,SRX104980,SRX1619253,SRX1619254,SRX1619255,SRX1619256,SRX1619257,SRX1619258,SRX1619259,SRX1619260,SRX1728713,SRX2010898,SRX2055956,SRX2055959,SRX2055962,SRX215499,SRX215500,SRX287775,SRX287776,SRX287779,SRX287780,SRX287783,SRX287784,SRX3159467,SRX3159468,SRX3159484,SRX3159485,SRX3632887,SRX3632889,SRX3632899,SRX3632902,SRX3632906,SRX3632908,SRX3632918,SRX3632921,SRX367039,SRX367040,SRX367041,SRX3981649,SRX3981650,SRX3981651,SRX3981652,SRX3981653,SRX3981654,SRX3981655,SRX3981656,SRX3981657,SRX3981658,SRX3981659,SRX3981660,SRX3981661,SRX3981662,SRX3981663,SRX3981664,SRX3981665,SRX3981666,SRX3981667,SRX3981668,SRX645133,SRX645134,SRX645135,SRX645136,SRX764276
dm3	Histone	H3ac	4	ERX402101,ERX402141,SRX197562,SRX197563
dm3	Histone	H3K14ac	4	SRX3159469,SRX3159470,SRX3159486,SRX3159487
dm3	Histone	H3K18ac	8	SRX287699,SRX287700,SRX287787,SRX287788,SRX645107,SRX645108,SRX645109,SRX645110
dm3	Histone	H3K23ac	6	SRX287715,SRX287716,SRX287735,SRX287736,SRX287791,SRX287792
dm3	Histone	H3K27ac	116	ERX011409,ERX011410,ERX1818282,ERX1818284,ERX1818288,ERX1818289,ERX2075295,ERX2075296,ERX2075297,ERX2075298,SRX013023,SRX013026,SRX013029,SRX013032,SRX013034,SRX013035,SRX013038,SRX013041,SRX013045,SRX013064,SRX013065,SRX013066,SRX013112,SRX1032408,SRX1032409,SRX128170,SRX128173,SRX1342242,SRX135519,SRX135520,SRX135525,SRX135529,SRX1715675,SRX1715681,SRX1794215,SRX1794216,SRX1794241,SRX1794248,SRX1847044,SRX1847050,SRX193318,SRX193319,SRX193332,SRX193333,SRX2000517,SRX2000518,SRX2564135,SRX2564136,SRX2612506,SRX2612507,SRX2612508,SRX2612509,SRX2612510,SRX2612511,SRX2618496,SRX2618497,SRX2618498,SRX2618499,SRX2618500,SRX2618501,SRX2618550,SRX2618551,SRX2618552,SRX287600,SRX287601,SRX287965,SRX287966,SRX3020533,SRX3020534,SRX3020535,SRX3020536,SRX3020537,SRX3020538,SRX319056,SRX319058,SRX331371,SRX331372,SRX3380803,SRX3380805,SRX3380806,SRX3380807,SRX3380809,SRX3380811,SRX4579161,SRX474579,SRX474580,SRX474581,SRX474582,SRX4933885,SRX4933888,SRX4933891,SRX4933894,SRX4933897,SRX4933900,SRX4933903,SRX4933906,SRX4933909,SRX4933912,SRX5243666,SRX5243667,SRX5343131,SRX5343132,SRX5343133,SRX5343134,SRX5343137,SRX5343138,SRX5343139,SRX5343140,SRX645111,SRX645112,SRX645113,SRX645114,SRX661501,SRX749055,SRX811241,SRX811242
dm3	Histone	H3K27me1	6	SRX287795,SRX287796,SRX331375,SRX331376,SRX5426116,SRX5426117
dm3	Histone	H3K27me2	14	SRX287803,SRX287804,SRX287807,SRX287808,SRX287973,SRX287974,SRX3434309,SRX3434311,SRX5426114,SRX5426115,SRX6370203,SRX6370204,SRX811239,SRX811240
dm3	Histone	H3K27me3	265	ERX011419,ERX011420,ERX1818264,ERX1818265,ERX1818269,ERX1818270,ERX1818271,ERX1818272,ERX1818276,ERX1818277,ERX1818278,ERX1818291,ERX1918289,ERX1918290,ERX2075299,ERX2075300,ERX2075301,SRX013084,SRX013085,SRX013086,SRX013087,SRX013088,SRX013089,SRX013090,SRX013091,SRX013092,SRX013093,SRX013094,SRX017850,SRX017855,SRX026740,SRX041396,SRX1032387,SRX1032391,SRX1032392,SRX1032393,SRX1032410,SRX1032411,SRX104967,SRX104968,SRX104977,SRX104978,SRX110775,SRX110776,SRX110777,SRX110778,SRX110779,SRX110780,SRX110781,SRX110782,SRX1342243,SRX1342247,SRX135521,SRX135522,SRX135526,SRX135530,SRX135531,SRX1426951,SRX1426953,SRX143462,SRX143463,SRX1531765,SRX1531766,SRX1550622,SRX1550623,SRX1561064,SRX1561065,SRX1561066,SRX1715676,SRX1715682,SRX1728714,SRX1728715,SRX177656,SRX177657,SRX1794217,SRX1794218,SRX1794242,SRX1794249,SRX1847045,SRX1847051,SRX1872289,SRX1872290,SRX193320,SRX193334,SRX193339,SRX197561,SRX197564,SRX197573,SRX2095152,SRX2095154,SRX2095156,SRX2095158,SRX2399660,SRX2399661,SRX2551009,SRX2564137,SRX2564138,SRX2642376,SRX2642377,SRX2642378,SRX2642379,SRX2642384,SRX2642385,SRX2642386,SRX2642387,SRX2642392,SRX2642393,SRX2642394,SRX2642395,SRX2642400,SRX2642401,SRX2642402,SRX2642403,SRX2677152,SRX2677153,SRX2677156,SRX2677157,SRX2692975,SRX2692977,SRX287568,SRX287569,SRX287977,SRX287978,SRX300936,SRX300937,SRX316947,SRX316948,SRX3170975,SRX331379,SRX331380,SRX3380812,SRX3380813,SRX3434305,SRX3434307,SRX3511940,SRX3511941,SRX3511942,SRX3511946,SRX3511947,SRX3511948,SRX3511952,SRX3511953,SRX3511954,SRX3511958,SRX3511959,SRX3511960,SRX390501,SRX390502,SRX3937188,SRX3937189,SRX3937190,SRX3937191,SRX3937196,SRX3937197,SRX3937198,SRX3937199,SRX4117267,SRX4117270,SRX4579158,SRX4650749,SRX4650750,SRX4650751,SRX4650752,SRX4650753,SRX4650754,SRX4650803,SRX4650804,SRX4650805,SRX4650806,SRX4650807,SRX4650808,SRX4650821,SRX4650822,SRX4650823,SRX4650824,SRX4650825,SRX4650826,SRX4650845,SRX4650846,SRX4650847,SRX4650848,SRX4650849,SRX4650850,SRX4650863,SRX4650864,SRX4650865,SRX4650866,SRX4650867,SRX4650868,SRX4650881,SRX4650882,SRX4650883,SRX4650884,SRX4650885,SRX4650886,SRX471889,SRX474565,SRX474566,SRX474567,SRX474568,SRX474569,SRX474570,SRX474571,SRX474572,SRX474573,SRX474574,SRX4933886,SRX4933889,SRX4933892,SRX4933895,SRX4933898,SRX4933901,SRX4933904,SRX4933907,SRX4933910,SRX4933913,SRX512267,SRX5243664,SRX5243665,SRX5299373,SRX5299374,SRX5299375,SRX5299376,SRX5299377,SRX5299378,SRX5343143,SRX5343144,SRX5343145,SRX5343146,SRX5343149,SRX5343150,SRX5343151,SRX5343152,SRX5426112,SRX5426113,SRX5462365,SRX5462367,SRX6370201,SRX6370202,SRX645127,SRX645128,SRX645129,SRX6468486,SRX6468487,SRX6468488,SRX6468489,SRX6468490,SRX6468491,SRX6468492,SRX6468493,SRX647916,SRX647917,SRX661500,SRX6715183,SRX681793,SRX699107,SRX699108,SRX810427,SRX810428,SRX810429,SRX810430,SRX810431,SRX810432,SRX811237,SRX811238
dm3	Histone	H3K36me1	6	SRX287651,SRX287652,SRX287683,SRX287684,SRX287811,SRX287812
dm3	Histone	H3K36me2	14	SRX288041,SRX288042,SRX288045,SRX288046,SRX4579166,SRX4579174,SRX4579175,SRX4579176,SRX4579177,SRX467121,SRX467122,SRX529166,SRX5849998,SRX5850001
dm3	Histone	H3K36me3	66	ERX011415,ERX011416,SRX017851,SRX017856,SRX026741,SRX046653,SRX046657,SRX215501,SRX2520645,SRX2520647,SRX2520649,SRX2520651,SRX2832093,SRX2832094,SRX2832099,SRX2832100,SRX287679,SRX287680,SRX287711,SRX287712,SRX287815,SRX287816,SRX3170978,SRX3632886,SRX3632905,SRX3981629,SRX3981630,SRX3981631,SRX3981632,SRX3981633,SRX3981634,SRX3981635,SRX3981636,SRX3981637,SRX3981638,SRX3981639,SRX3981640,SRX3981641,SRX3981642,SRX3981643,SRX3981644,SRX3981645,SRX3981646,SRX3981647,SRX3981648,SRX4579157,SRX4579164,SRX4579165,SRX471887,SRX529167,SRX5343083,SRX5343155,SRX5343156,SRX5343159,SRX5431039,SRX5431040,SRX5431041,SRX5431042,SRX5535370,SRX5535379,SRX5535380,SRX5849999,SRX5850002,SRX5850003,SRX645130,SRX645131
